,0,1,2,3,4,5,6
2911,Manual MBES Boulder,300268.978,5990934.039,18.24,1.146,0.971,0.108
2912,Manual MBES Boulder,300364.128,5990221.313,18.47,1.111,1.235,0.174
2913,Manual MBES Boulder,300154.715,5991953.949,17.74,1.076,0.828,0.129
2914,Manual MBES Boulder,299827.179,5994321.682,18.61,1.083,0.913,0.12
2915,Manual MBES Boulder,300120.235,5992218.523,18.05,0.926,0.851,0.137
2916,Manual MBES Boulder,302615.768,5993149.898,23.43,0.769,0.719,0.162
2917,Manual MBES Boulder,301288.828,5992967.362,21.94,0.988,0.745,0.126
2918,Manual MBES Boulder,299329.717,5992660.448,17.48,0.988,0.927,0.092
2919,Manual MBES Boulder,300637.181,5992879.94,20.32,0.844,0.999,0.125
2920,Manual MBES Boulder,299744.578,5994915.582,18.89,0.962,1.041,0.133
2921,Manual MBES Boulder,300415.756,5992852.602,19.28,1.075,1.235,0.125
2922,Manual MBES Boulder,299932.42,5993540.286,18.66,0.99,0.965,0.091
2923,Manual MBES Boulder,299831.351,5992722.297,18.48,1.04,1.135,0.145
2924,Manual MBES Boulder,299314.364,5992682.069,17.29,0.952,1.165,0.097
2925,Manual MBES Boulder,299720.321,5995184.957,19.29,1.132,1.09,0.127
2926,Manual MBES Boulder,299827.235,5992755.0,18.4,1.144,0.992,0.155
2927,Manual MBES Boulder,299298.689,5992686.794,17.33,2.102,0.797,0.192
2928,Manual MBES Boulder,299296.832,5992686.122,17.25,0.83,0.699,0.195
2929,Manual MBES Boulder,300092.481,5992392.323,18.44,1.592,0.857,0.112
2930,Manual MBES Boulder,300247.045,5991180.139,18.07,1.062,1.183,0.133
2931,Manual MBES Boulder,300250.028,5991176.142,18.0,0.658,0.688,0.232
2932,Manual MBES Boulder,300017.099,5993120.356,19.01,1.063,0.769,0.177
2933,Manual MBES Boulder,299783.706,5994745.898,18.57,1.188,0.947,0.106
2934,Manual MBES Boulder,300067.189,5992653.862,18.55,1.118,0.735,0.136
2935,Manual MBES Boulder,300305.584,5991057.572,17.74,1.082,0.916,0.155
2936,Manual MBES Boulder,300141.612,5991986.136,18.18,0.762,0.645,0.124
2937,Manual MBES Boulder,299319.429,5992684.646,17.2,1.13,0.801,0.201
2938,Manual MBES Boulder,299862.047,5994314.972,18.74,1.137,1.122,0.116
2939,Manual MBES Boulder,300385.91,5990345.354,18.7,1.156,1.24,0.088
2940,Manual MBES Boulder,300387.457,5990350.984,18.75,1.039,0.938,0.128
2941,Manual MBES Boulder,299861.019,5994132.31,18.72,1.099,0.969,0.115
2942,Manual MBES Boulder,303219.798,5993179.003,24.88,1.022,1.013,0.115
2943,Manual MBES Boulder,299859.75,5992766.627,18.6,1.233,1.023,0.124
2944,Manual MBES Boulder,303547.318,5993193.189,26.88,1.409,0.992,0.112
2945,Manual MBES Boulder,299631.348,5995598.364,19.79,1.031,0.857,0.153
2946,Manual MBES Boulder,300275.982,5990857.308,18.12,1.192,0.684,0.124
2947,Manual MBES Boulder,300283.876,5990838.904,18.12,1.145,0.705,0.107
2948,Manual MBES Boulder,299946.799,5992769.367,18.86,1.05,0.633,0.129
2949,Manual MBES Boulder,300295.717,5990841.382,18.11,0.983,0.928,0.168
2950,Manual MBES Boulder,300294.403,5990839.777,18.18,1.803,0.804,0.197
2951,Manual MBES Boulder,299706.123,5995440.856,19.72,1.068,0.905,0.113
2952,Manual MBES Boulder,299948.851,5992789.077,18.94,1.083,0.949,0.11
2953,Manual MBES Boulder,300509.065,5989298.476,17.68,0.963,0.847,0.226
2954,Manual MBES Boulder,300091.673,5992219.116,18.33,1.178,0.776,0.125
2955,Manual MBES Boulder,300039.955,5992872.796,18.75,1.13,0.866,0.087
2956,Manual MBES Boulder,300032.952,5992876.521,18.73,1.166,1.134,0.396
2957,Manual MBES Boulder,298953.165,5992625.635,15.87,1.014,1.014,0.149
2958,Manual MBES Boulder,299847.206,5994101.174,18.72,1.035,0.907,0.148
2959,Manual MBES Boulder,300152.469,5992808.818,18.73,1.827,1.437,0.169
2960,Manual MBES Boulder,300156.364,5992809.424,18.41,0.92,0.641,0.182
2961,Manual MBES Boulder,300155.622,5992811.293,18.48,1.28,0.902,0.166
2962,Manual MBES Boulder,300151.83,5992810.917,18.79,0.817,0.782,0.148
2963,Manual MBES Boulder,299744.308,5995092.424,19.08,0.912,0.925,0.13
2964,Manual MBES Boulder,303114.422,5993162.723,25.49,1.268,0.834,0.092
2965,Manual MBES Boulder,300761.707,5992900.292,20.94,1.355,0.942,0.107
2966,Manual MBES Boulder,299519.172,5992690.675,17.96,1.474,0.889,0.177
2967,Manual MBES Boulder,299842.879,5994226.185,18.55,0.949,1.122,0.158
2968,Manual MBES Boulder,300146.93,5992009.553,18.24,1.086,0.939,0.119
2969,Manual MBES Boulder,299613.384,5995734.193,20.18,1.283,1.017,0.134
2970,Manual MBES Boulder,300231.555,5991423.011,18.49,0.979,0.994,0.108
2971,Manual MBES Boulder,300519.696,5992860.21,19.48,1.059,1.109,0.153
2972,Manual MBES Boulder,299945.715,5993379.637,18.06,0.924,0.957,0.154
2973,Manual MBES Boulder,300273.865,5991105.523,17.53,1.248,0.975,0.125
2974,Manual MBES Boulder,302274.176,5993075.28,22.3,0.92,0.929,0.11
2975,Manual MBES Boulder,303192.167,5993176.25,25.14,1.171,0.999,0.127
2976,Manual MBES Boulder,300145.038,5991981.162,18.07,0.81,0.669,0.185
2977,Manual MBES Boulder,300143.896,5991980.076,18.11,0.996,0.614,0.138
2978,Manual MBES Boulder,301928.352,5993040.905,21.46,0.967,0.963,0.144
2979,Manual MBES Boulder,302643.414,5993117.017,23.2,0.819,1.042,0.12
2980,Manual MBES Boulder,300406.456,5990205.236,18.63,1.007,1.091,0.226
2981,Manual MBES Boulder,300155.152,5992106.156,18.18,1.139,0.923,0.115
2982,Manual MBES Boulder,300849.44,5992906.767,21.18,1.049,0.871,0.127
2983,Manual MBES Boulder,300056.242,5992663.38,18.63,1.042,1.01,0.127
2984,Manual MBES Boulder,300348.598,5992823.143,18.91,0.966,0.857,0.162
2985,Manual MBES Boulder,300352.331,5992822.29,19.04,0.858,0.849,0.117
2986,Manual MBES Boulder,300082.253,5992414.192,18.31,1.141,0.822,0.095
2987,Manual MBES Boulder,299058.422,5992614.581,16.37,1.084,1.152,0.125
2988,Manual MBES Boulder,300874.527,5992884.367,21.21,1.068,0.907,0.116
2989,Manual MBES Boulder,299856.713,5994119.532,18.71,0.986,0.887,0.163
2990,Manual MBES Boulder,300485.062,5992857.204,19.08,1.096,0.831,0.172
2991,Manual MBES Boulder,300281.498,5990915.859,18.19,0.837,0.817,0.179
2992,Manual MBES Boulder,299791.04,5994760.582,18.59,0.981,0.953,0.183
2993,Manual MBES Boulder,303276.831,5993190.643,24.61,1.235,1.13,0.154
2994,Manual MBES Boulder,303339.491,5993150.492,24.87,1.132,0.886,0.138
2995,Manual MBES Boulder,299830.002,5994291.362,18.66,1.277,1.101,0.141
2996,Manual MBES Boulder,303538.864,5993179.733,26.7,1.1,1.062,0.118
2997,Manual MBES Boulder,299355.05,5992687.882,17.39,1.063,0.765,0.178
2998,Manual MBES Boulder,300234.811,5991339.163,18.34,0.999,0.834,0.213
2999,Manual MBES Boulder,300008.885,5992752.165,18.85,0.769,1.058,0.108
3000,Manual MBES Boulder,299791.645,5994569.882,18.39,1.036,1.082,0.131
3001,Manual MBES Boulder,302081.809,5993060.538,21.09,1.025,1.096,0.153
3002,Manual MBES Boulder,299723.628,5995013.136,19.0,0.863,0.987,0.126
3003,Manual MBES Boulder,299873.865,5992757.185,18.53,1.019,0.884,0.178
3004,Manual MBES Boulder,299845.067,5994234.617,18.61,1.159,0.748,0.128
3005,Manual MBES Boulder,300798.364,5992899.176,20.98,1.099,1.144,0.185
3006,Manual MBES Boulder,299674.056,5995650.906,20.04,0.906,1.005,0.119
3007,Manual MBES Boulder,299204.102,5992672.617,17.0,0.723,0.95,0.106
3008,Manual MBES Boulder,298514.325,5992576.719,14.77,1.164,0.982,0.189
3009,Manual MBES Boulder,299673.342,5995593.334,19.9,1.237,0.949,0.144
3010,Manual MBES Boulder,299206.607,5992657.482,16.96,1.084,0.958,0.158
3011,Manual MBES Boulder,299837.439,5994181.948,18.63,1.063,0.921,0.161
3012,Manual MBES Boulder,302245.347,5993071.984,22.42,2.434,1.474,0.429
3013,Manual MBES Boulder,299082.357,5992665.391,16.28,0.894,0.79,0.296
3014,Manual MBES Boulder,302764.456,5993172.745,23.37,1.618,1.196,0.529
3015,Manual MBES Boulder,300243.219,5991213.583,18.08,1.121,0.835,0.318
3016,Manual MBES Boulder,300068.813,5992491.863,18.31,0.906,0.993,0.232
3017,Manual MBES Boulder,298547.678,5992562.527,14.92,1.035,0.864,0.147
3018,Manual MBES Boulder,299744.199,5994802.58,18.58,0.851,0.914,0.109
3019,Manual MBES Boulder,301653.767,5993007.131,22.35,0.629,0.734,0.162
3020,Manual MBES Boulder,299088.68,5992669.382,16.46,0.814,0.764,0.136
3021,Manual MBES Boulder,300120.161,5992244.937,17.53,0.98,0.702,0.097
3022,Manual MBES Boulder,302495.318,5993160.857,23.28,1.286,0.744,0.143
3023,Manual MBES Boulder,300110.842,5992231.673,17.62,1.534,1.146,0.331
3024,Manual MBES Boulder,300112.899,5992234.998,17.57,1.02,0.732,0.178
3025,Manual MBES Boulder,300111.359,5992230.147,17.7,1.12,0.952,0.248
3026,Manual MBES Boulder,300108.082,5992233.451,17.74,0.843,0.884,0.098
3027,Manual MBES Boulder,299688.33,5992713.403,17.75,1.328,0.856,0.103
3028,Manual MBES Boulder,300024.893,5992756.258,18.99,1.221,0.889,0.13
3029,Manual MBES Boulder,299383.418,5992692.091,17.56,1.11,0.716,0.109
3030,Manual MBES Boulder,303627.413,5993208.167,27.71,0.709,0.706,0.116
3031,Manual MBES Boulder,298822.519,5992582.341,15.94,1.024,0.767,0.098
3032,Manual MBES Boulder,299778.279,5992736.755,18.04,0.856,0.702,0.141
3033,Manual MBES Boulder,301929.96,5993063.165,20.47,1.019,1.324,0.761
3034,Manual MBES Boulder,301932.786,5993060.608,20.94,0.986,0.917,0.208
3035,Manual MBES Boulder,300127.452,5991953.211,18.07,0.799,0.89,0.1
3036,Manual MBES Boulder,299855.315,5994024.197,18.88,1.142,0.837,0.123
3037,Manual MBES Boulder,300335.567,5990599.216,18.14,1.246,0.806,0.105
3038,Manual MBES Boulder,300346.644,5990541.953,18.46,1.07,0.905,0.146
3039,Manual MBES Boulder,299958.055,5993367.57,18.14,0.938,0.667,0.15
3040,Manual MBES Boulder,302125.955,5993088.163,21.02,1.007,0.862,0.102
3041,Manual MBES Boulder,302320.82,5993111.155,22.15,0.883,0.989,0.131
3042,Manual MBES Boulder,299247.142,5992660.638,17.07,0.83,0.727,0.159
3043,Manual MBES Boulder,302766.831,5993145.05,23.5,1.109,1.094,0.113
3044,Manual MBES Boulder,303902.544,5993211.299,26.82,0.917,0.846,0.138
3045,Manual MBES Boulder,300166.541,5992816.735,18.55,0.932,0.923,0.153
3046,Manual MBES Boulder,299573.674,5992710.921,17.89,1.319,0.767,0.156
3047,Manual MBES Boulder,299612.172,5992718.168,17.94,1.692,0.704,0.113
3048,Manual MBES Boulder,299608.036,5992716.714,17.84,0.9,0.742,0.303
3049,Manual MBES Boulder,299609.306,5992717.417,18.0,0.834,0.768,0.126
3050,Manual MBES Boulder,299905.38,5993710.56,19.24,1.009,0.862,0.128
3051,Manual MBES Boulder,299957.086,5993334.006,18.24,1.358,0.833,0.148
3052,Manual MBES Boulder,300371.189,5990274.82,18.53,1.309,0.75,0.134
3053,Manual MBES Boulder,300166.578,5992819.942,18.56,1.084,0.721,0.15
3054,Manual MBES Boulder,300132.162,5992121.538,18.11,0.7,0.566,0.124
3055,Manual MBES Boulder,300129.336,5992117.322,18.11,0.964,0.819,0.163
3056,Manual MBES Boulder,300133.61,5992116.747,18.22,1.063,0.65,0.167
3057,Manual MBES Boulder,300132.748,5992117.604,18.14,0.86,1.02,0.186
3058,Manual MBES Boulder,300390.076,5992817.94,19.18,0.867,0.938,0.16
3059,Manual MBES Boulder,300390.634,5992813.565,19.37,2.36,0.86,0.139
3060,Manual MBES Boulder,299723.799,5995206.607,19.3,0.77,0.721,0.171
3061,Manual MBES Boulder,300624.317,5992870.335,20.25,1.05,0.816,0.118
3062,Manual MBES Boulder,299938.1,5993430.044,18.0,0.839,0.726,0.162
3063,Manual MBES Boulder,299911.603,5993792.721,19.15,1.344,0.61,0.126
3064,Manual MBES Boulder,300264.872,5991094.367,17.11,0.865,0.591,0.109
3065,Manual MBES Boulder,299926.592,5993492.417,18.64,1.331,0.836,0.103
3066,Manual MBES Boulder,299853.273,5994317.183,18.58,0.914,0.774,0.229
3067,Manual MBES Boulder,299845.891,5994267.142,18.57,0.779,0.717,0.166
3068,Manual MBES Boulder,300099.201,5992216.155,18.29,1.006,0.761,0.126
3069,Manual MBES Boulder,300172.744,5992803.855,18.38,0.778,0.871,0.112
3070,Manual MBES Boulder,300042.863,5992787.889,18.11,0.704,0.657,0.136
3071,Manual MBES Boulder,303380.787,5993193.143,25.29,0.915,0.669,0.115
3072,Manual MBES Boulder,298711.358,5992596.49,15.37,1.043,0.81,0.145
3073,Manual MBES Boulder,299902.89,5993599.396,19.41,1.053,0.797,0.138
3074,Manual MBES Boulder,299888.241,5992747.465,18.84,1.041,1.095,0.119
3075,Manual MBES Boulder,299682.464,5995468.693,19.81,1.231,0.821,0.091
3076,Manual MBES Boulder,299722.577,5995163.597,19.2,0.86,0.768,0.097
3077,Manual MBES Boulder,300146.848,5992018.523,18.08,0.938,0.946,0.158
3078,Manual MBES Boulder,300140.918,5992012.877,18.2,0.809,0.738,0.127
3079,Manual MBES Boulder,300297.51,5990868.901,18.02,1.144,0.812,0.081
3080,Manual MBES Boulder,300297.738,5990863.724,18.1,1.014,0.641,0.087
3081,Manual MBES Boulder,300031.858,5992809.266,18.62,1.029,0.927,0.155
3082,Manual MBES Boulder,300026.657,5992808.147,18.54,2.033,1.322,0.594
3083,Manual MBES Boulder,300028.436,5992807.083,18.71,1.921,1.01,0.291
3084,Manual MBES Boulder,300032.901,5992810.709,18.54,1.133,0.779,0.228
3085,Manual MBES Boulder,299832.449,5994371.141,18.56,0.974,0.611,0.081
3086,Manual MBES Boulder,299956.387,5993469.98,18.31,0.823,0.798,0.147
3087,Manual MBES Boulder,299218.08,5992657.207,17.09,0.971,0.795,0.127
3088,Manual MBES Boulder,300147.605,5991996.995,18.15,1.299,0.623,0.121
3089,Manual MBES Boulder,298945.196,5992641.087,15.85,0.789,0.863,0.135
3090,Manual MBES Boulder,298943.721,5992645.402,15.91,1.355,1.307,0.164
3091,Manual MBES Boulder,299635.687,5995748.99,20.21,1.088,1.044,0.126
3092,Manual MBES Boulder,299860.985,5994063.633,18.76,1.072,0.846,0.128
3093,Manual MBES Boulder,299827.356,5994258.124,18.75,1.176,0.951,0.117
3094,Manual MBES Boulder,300501.942,5992858.936,19.36,1.252,1.084,0.149
3095,Manual MBES Boulder,299994.314,5992923.429,19.02,0.979,0.836,0.111
3096,Manual MBES Boulder,299845.707,5994002.838,18.87,1.273,0.996,0.118
3097,Manual MBES Boulder,303290.841,5993190.877,24.63,1.272,0.938,0.134
3098,Manual MBES Boulder,299802.708,5994383.743,18.58,1.073,0.822,0.099
3099,Manual MBES Boulder,299822.825,5994223.409,18.66,1.025,0.74,0.15
3100,Manual MBES Boulder,302338.564,5993123.392,22.27,0.917,0.939,0.156
3101,Manual MBES Boulder,299812.348,5994634.608,18.46,1.231,1.027,0.146
3102,Manual MBES Boulder,299932.467,5993693.517,19.62,0.94,0.874,0.158
3103,Manual MBES Boulder,302238.837,5993109.275,22.19,1.005,0.873,0.224
3104,Manual MBES Boulder,298974.103,5992624.064,15.96,0.957,0.812,0.162
3105,Manual MBES Boulder,301984.171,5993080.925,19.94,0.934,1.139,0.126
3106,Manual MBES Boulder,299777.835,5994811.702,18.66,1.06,0.717,0.16
3107,Manual MBES Boulder,299888.543,5993973.831,18.99,0.943,0.874,0.105
3108,Manual MBES Boulder,299847.851,5994138.789,18.66,0.895,0.97,0.164
3109,Manual MBES Boulder,299879.196,5993879.524,18.79,0.988,0.822,0.247
3110,Manual MBES Boulder,299639.858,5995802.478,20.29,1.218,0.748,0.12
3111,Manual MBES Boulder,300161.956,5991802.333,17.04,0.919,0.889,0.167
3112,Manual MBES Boulder,299846.675,5994231.243,18.62,0.83,0.96,0.153
3113,Manual MBES Boulder,298802.866,5992595.252,15.91,1.155,0.84,0.183
3114,Manual MBES Boulder,300161.435,5991918.146,16.91,1.209,0.775,0.124
3115,Manual MBES Boulder,300550.543,5992860.173,19.2,1.186,0.897,0.113
3116,Manual MBES Boulder,300101.8,5992434.159,18.39,1.309,0.84,0.125
3117,Manual MBES Boulder,300107.447,5992435.733,18.5,0.975,0.748,0.179
3118,Manual MBES Boulder,300107.059,5992434.431,18.42,0.834,0.763,0.13
3119,Manual MBES Boulder,300350.812,5990572.097,18.25,0.997,1.027,0.164
3120,Manual MBES Boulder,300972.152,5992913.19,21.46,1.147,0.827,0.099
3121,Manual MBES Boulder,298936.859,5992633.455,15.91,0.988,0.626,0.14
3122,Manual MBES Boulder,300639.623,5992874.059,20.31,1.317,0.732,0.108
3123,Manual MBES Boulder,299235.555,5992676.552,17.08,1.158,0.901,0.177
3124,Manual MBES Boulder,303096.742,5993149.726,25.63,0.972,0.618,0.119
3125,Manual MBES Boulder,299847.345,5994357.352,18.58,1.111,0.782,0.128
3126,Manual MBES Boulder,299949.119,5993512.822,18.46,1.061,0.742,0.121
3127,Manual MBES Boulder,300112.104,5992221.238,17.93,0.95,0.956,0.157
3128,Manual MBES Boulder,300424.245,5990135.52,18.82,1.118,0.889,0.103
3129,Manual MBES Boulder,298958.563,5992606.047,15.88,1.04,0.865,0.119
3130,Manual MBES Boulder,300342.924,5990622.048,18.09,1.141,0.768,0.157
3131,Manual MBES Boulder,300341.903,5990625.49,18.12,1.057,0.955,0.136
3132,Manual MBES Boulder,300338.722,5990625.954,18.1,0.751,0.696,0.109
3133,Manual MBES Boulder,300344.689,5990625.639,18.08,0.721,0.887,0.089
3134,Manual MBES Boulder,300164.802,5991725.654,17.54,1.012,0.799,0.125
3135,Manual MBES Boulder,300335.443,5990743.826,18.2,1.158,0.733,0.106
3136,Manual MBES Boulder,300575.121,5992866.14,19.66,0.656,0.686,0.166
3137,Manual MBES Boulder,300295.35,5990892.053,18.1,0.827,0.74,0.134
3138,Manual MBES Boulder,300292.235,5990887.109,18.23,1.045,0.913,0.119
3139,Manual MBES Boulder,300537.626,5992862.01,19.2,0.823,0.68,0.093
3140,Manual MBES Boulder,299343.329,5992677.401,17.37,0.89,0.699,0.117
3141,Manual MBES Boulder,300246.896,5991246.661,18.45,1.097,0.818,0.118
3142,Manual MBES Boulder,300243.12,5991243.567,18.34,0.774,0.573,0.105
3143,Manual MBES Boulder,301295.595,5992990.941,22.05,1.04,0.878,0.152
3144,Manual MBES Boulder,299987.239,5993255.953,18.77,1.017,0.791,0.115
3145,Manual MBES Boulder,298794.832,5992598.152,15.76,0.992,0.79,0.169
3146,Manual MBES Boulder,299509.345,5992697.34,17.91,1.029,0.832,0.167
3147,Manual MBES Boulder,300359.191,5990238.278,18.6,0.734,0.782,0.085
3148,Manual MBES Boulder,301824.353,5993038.937,22.04,1.045,0.859,0.148
3149,Manual MBES Boulder,299487.764,5992721.256,17.86,1.036,0.767,0.164
3150,Manual MBES Boulder,300445.954,5992841.849,19.33,0.938,0.599,0.16
3151,Manual MBES Boulder,300498.517,5989427.346,17.97,1.204,0.926,0.186
3152,Manual MBES Boulder,300503.479,5989429.711,18.08,0.974,0.7,0.116
3153,Manual MBES Boulder,302956.503,5993148.158,24.85,1.178,0.807,0.127
3154,Manual MBES Boulder,300056.087,5992650.909,18.56,1.046,1.153,0.126
3155,Manual MBES Boulder,299295.426,5992676.656,17.35,0.972,0.824,0.127
3156,Manual MBES Boulder,300386.011,5990238.237,18.42,0.935,0.824,0.181
3157,Manual MBES Boulder,299662.894,5992726.139,17.86,0.842,0.788,0.187
3158,Manual MBES Boulder,300237.696,5991215.406,18.2,1.202,1.055,0.157
3159,Manual MBES Boulder,300252.705,5991187.607,18.15,1.275,0.875,0.09
3160,Manual MBES Boulder,300265.472,5991217.573,18.5,1.114,0.819,0.253
3161,Manual MBES Boulder,302191.594,5993108.641,22.05,0.968,0.911,0.198
3162,Manual MBES Boulder,299799.707,5992761.804,18.0,0.946,0.904,0.225
3163,Manual MBES Boulder,299698.755,5995355.134,19.65,0.725,0.881,0.125
3164,Manual MBES Boulder,299081.775,5992641.492,16.42,1.105,0.813,0.164
3165,Manual MBES Boulder,299672.441,5995497.896,19.72,0.849,0.74,0.127
3166,Manual MBES Boulder,299674.024,5995499.177,19.75,0.979,0.847,0.104
3167,Manual MBES Boulder,299674.784,5995503.565,19.74,0.82,0.723,0.097
3168,Manual MBES Boulder,299670.396,5995502.118,19.73,0.723,0.735,0.091
3169,Manual MBES Boulder,303284.293,5993204.454,24.53,1.339,0.812,0.103
3170,Manual MBES Boulder,300053.955,5992527.564,18.48,1.059,0.826,0.112
3171,Manual MBES Boulder,300009.293,5992853.732,18.97,0.998,1.1,0.129
3172,Manual MBES Boulder,300022.668,5992729.459,18.88,0.83,0.822,0.101
3173,Manual MBES Boulder,300024.097,5992727.671,18.62,0.818,0.671,0.25
3174,Manual MBES Boulder,300024.626,5992726.447,18.65,1.127,0.643,0.194
3175,Manual MBES Boulder,300129.44,5992223.913,17.79,1.124,1.074,0.246
3176,Manual MBES Boulder,300128.655,5992221.893,17.73,1.089,1.018,0.215
3177,Manual MBES Boulder,299672.938,5995462.999,19.71,0.939,0.974,0.119
3178,Manual MBES Boulder,301763.713,5993034.323,21.96,1.07,0.908,0.126
3179,Manual MBES Boulder,302258.646,5993072.873,22.3,0.997,0.699,0.125
3180,Manual MBES Boulder,300107.396,5992380.594,18.31,0.698,0.709,0.137
3181,Manual MBES Boulder,299028.163,5992633.829,16.09,0.92,0.87,0.114
3182,Manual MBES Boulder,299806.405,5994502.506,18.56,0.851,0.897,0.136
3183,Manual MBES Boulder,299804.571,5994501.839,18.56,0.881,0.826,0.164
3184,Manual MBES Boulder,300046.897,5992845.597,18.3,0.709,0.674,0.107
3185,Manual MBES Boulder,300050.66,5992844.668,18.29,1.506,1.041,0.174
3186,Manual MBES Boulder,300053.854,5992844.057,18.1,1.128,0.874,0.144
3187,Manual MBES Boulder,299880.304,5994019.531,18.9,0.824,0.767,0.128
3188,Manual MBES Boulder,299163.506,5992647.178,16.8,0.731,0.981,0.136
3189,Manual MBES Boulder,300206.489,5991584.334,18.09,1.082,0.778,0.097
3190,Manual MBES Boulder,300201.058,5991584.628,18.04,0.869,0.765,0.102
3191,Manual MBES Boulder,299957.832,5993185.182,18.78,0.957,0.788,0.107
3192,Manual MBES Boulder,302530.069,5993151.712,23.33,0.743,0.806,0.085
3193,Manual MBES Boulder,300467.849,5989542.389,18.04,0.877,0.738,0.104
3194,Manual MBES Boulder,302084.318,5993073.202,20.9,1.337,1.294,0.35
3195,Manual MBES Boulder,300434.794,5992835.056,19.39,0.947,0.726,0.106
3196,Manual MBES Boulder,299719.28,5995308.814,19.56,1.137,0.716,0.111
3197,Manual MBES Boulder,300323.524,5990752.938,18.15,0.938,1.003,0.124
3198,Manual MBES Boulder,300745.911,5992884.781,20.89,1.076,0.84,0.124
3199,Manual MBES Boulder,302321.356,5993105.733,22.1,0.885,0.771,0.159
3200,Manual MBES Boulder,300145.865,5992789.867,18.72,0.764,1.037,0.134
